geo_id,county_name,children_under_2,children_2_to_5,children_total_under_5,children_total_under_5.1,pct_non_english_home,pct_all_parents_work,pct_parents_nontraditional_hours,pct_remote_work,pct_eligible_subsidy,median_household_income,poverty_level_ratio,data_year,bg,tract6,county,state,tract_geoid11,zip
2.40E+11,Block Group 1; Census Tract 6011.03; Howard County; Maryland,152,112,264,264,0,13.72%,9.47%,12.73%,2.01%,93205.55133,1.10199766,2023,1,601103,Howard County,Maryland,24027601103,21075
2.40E+11,Block Group 1; Census Tract 6067.08; Howard County; Maryland,125,91,216,216,0,18.25%,4.07%,7.17%,14.17%,49711.72354,0.870239473,2023,1,606708,Howard County,Maryland,24027606708,21029
2.40E+11,Block Group 2; Census Tract 6067.08; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2023,2,606708,Howard County,Maryland,24027606708,21029
2.40E+11,Block Group 3; Census Tract 6067.08; Howard County; Maryland,143,104,247,247,0,20.87%,4.65%,8.20%,16.20%,56846.27646,0.995134952,2023,3,606708,Howard County,Maryland,24027606708,21029
2.40E+11,Block Group 1; Census Tract 6068.03; Howard County; Maryland,51,37,88,88,0,17.58%,3.84%,2.51%,1.81%,22196.68454,0.385817192,2023,1,606803,Howard County,Maryland,24027606803,21046
2.40E+11,Block Group 2; Census Tract 6068.03; Howard County; Maryland,17,12,29,29,0,5.79%,1.27%,0.83%,0.60%,7314.816495,0.127144302,2023,2,606803,Howard County,Maryland,24027606803,21046
2.40E+11,Block Group 3; Census Tract 6068.03; Howard County; Maryland,93,68,161,161,0,32.16%,7.03%,4.60%,3.31%,40609.8433,0.70587009,2023,3,606803,Howard County,Maryland,24027606803,21046
2.40E+11,Block Group 4; Census Tract 6068.03; Howard County; Maryland,77,57,134,134,0,26.77%,5.85%,3.83%,2.75%,33799.49691,0.58749436,2023,4,606803,Howard County,Maryland,24027606803,21046
2.40E+11,Block Group 5; Census Tract 6068.03; Howard County; Maryland,42,31,73,73,0,14.58%,3.19%,2.09%,1.50%,18413.15876,0.320052898,2023,5,606803,Howard County,Maryland,24027606803,21046
2.40E+11,Block Group 1; Census Tract 6068.04; Howard County; Maryland,8,6,14,14,0,0.67%,1.39%,1.83%,0.63%,14390.66667,0.182767766,2023,1,606804,Howard County,Maryland,24027606804,21046
2.40E+11,Block Group 2; Census Tract 6068.04; Howard County; Maryland,89,65,154,154,0,7.33%,15.34%,20.14%,6.89%,158297.3333,2.010445431,2023,2,606804,Howard County,Maryland,24027606804,21046
2.40E+11,Block Group 1; Census Tract 6068.05; Howard County; Maryland,81,59,140,140,0,16.60%,5.20%,15.22%,2.58%,103663.6364,1.11881011,2023,1,606805,Howard County,Maryland,24027606805,20723
2.40E+11,Block Group 2; Census Tract 6068.05; Howard County; Maryland,39,28,67,67,0,7.94%,2.49%,7.28%,1.24%,49610.45455,0.535430553,2023,2,606805,Howard County,Maryland,24027606805,20723
2.40E+11,Block Group 3; Census Tract 6068.05; Howard County; Maryland,39,29,68,68,0,8.06%,2.52%,7.39%,1.25%,50350.90909,0.543422053,2023,3,606805,Howard County,Maryland,24027606805,20723
2.40E+11,Block Group 1; Census Tract 6068.07; Howard County; Maryland,118,86,204,204,0,23.81%,12.39%,36.55%,0.80%,241648,2.239436918,2023,1,606807,Howard County,Maryland,24027606807,21044
2.40E+11,Block Group 1; Census Tract 6068.08; Howard County; Maryland,17,12,29,29,0,13.74%,3.12%,3.50%,0.80%,25048.30332,0.299006014,2023,1,606808,Howard County,Maryland,24027606808,21044
2.40E+11,Block Group 2; Census Tract 6068.08; Howard County; Maryland,83,60,143,143,0,67.77%,15.37%,17.24%,3.94%,123514.0474,1.474408964,2023,2,606808,Howard County,Maryland,24027606808,21044
2.40E+11,Block Group 3; Census Tract 6068.08; Howard County; Maryland,23,16,39,39,0,18.48%,4.19%,4.70%,1.07%,33685.64929,0.402111536,2023,3,606808,Howard County,Maryland,24027606808,21044
2.40E+11,Block Group 1; Census Tract 6069.01; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2023,1,606901,Howard County,Maryland,24027606901,20794
2.40E+11,Block Group 2; Census Tract 6069.01; Howard County; Maryland,18,14,32,32,0,6.50%,2.37%,1.62%,1.70%,8460.529101,0.16742634,2023,2,606901,Howard County,Maryland,24027606901,20794
2.40E+11,Block Group 3; Census Tract 6069.01; Howard County; Maryland,77,57,134,134,0,27.20%,9.92%,6.80%,7.11%,35428.46561,0.7010978,2023,3,606901,Howard County,Maryland,24027606901,20794
2.40E+11,Block Group 4; Census Tract 6069.01; Howard County; Maryland,122,90,212,212,0,43.03%,15.69%,10.75%,11.25%,56051.00529,1.109199504,2023,4,606901,Howard County,Maryland,24027606901,20794
2.40E+11,Block Group 1; Census Tract 6069.04; Howard County; Maryland,52,38,90,90,0,47.62%,7.27%,8.18%,5.75%,50595.2381,1.008599296,2023,1,606904,Howard County,Maryland,24027606904,20723
2.40E+11,Block Group 2; Census Tract 6069.04; Howard County; Maryland,16,11,27,27,0,14.29%,2.18%,2.46%,1.73%,15178.57143,0.302579789,2023,2,606904,Howard County,Maryland,24027606904,20723
2.40E+11,Block Group 3; Census Tract 6069.04; Howard County; Maryland,42,30,72,72,0,38.10%,5.81%,6.55%,4.60%,40476.19048,0.806879437,2023,3,606904,Howard County,Maryland,24027606904,20723
2.40E+11,Block Group 1; Census Tract 6069.05; Howard County; Maryland,18,14,32,32,0,0.95%,0.53%,1.26%,0.87%,6466.848967,0.103642774,2023,1,606905,Howard County,Maryland,24027606905,20794
2.40E+11,Block Group 2; Census Tract 6069.05; Howard County; Maryland,146,107,253,253,0,7.54%,4.21%,9.97%,6.85%,51128.52464,0.819425684,2023,2,606905,Howard County,Maryland,24027606905,20794
2.40E+11,Block Group 3; Census Tract 6069.05; Howard County; Maryland,199,145,344,344,0,10.25%,5.72%,13.55%,9.31%,69518.62639,1.114159823,2023,3,606905,Howard County,Maryland,24027606905,20794
2.40E+11,Block Group 1; Census Tract 6069.06; Howard County; Maryland,74,55,129,129,0,23.95%,8.31%,5.42%,4.61%,32596.02664,0.560684941,2023,1,606906,Howard County,Maryland,24027606906,20723
2.40E+11,Block Group 2; Census Tract 6069.06; Howard County; Maryland,68,49,117,117,0,21.72%,7.54%,4.92%,4.19%,29563.83811,0.508528202,2023,2,606906,Howard County,Maryland,24027606906,20723
2.40E+11,Block Group 3; Census Tract 6069.06; Howard County; Maryland,140,102,242,242,0,44.92%,15.59%,10.17%,8.66%,61149.13525,1.051827564,2023,3,606906,Howard County,Maryland,24027606906,20723
2.40E+11,Block Group 1; Census Tract 6069.07; Howard County; Maryland,66,48,114,114,0,5.29%,4.02%,1.65%,1.71%,12160.91566,0.292183957,2023,1,606907,Howard County,Maryland,24027606907,20723
2.40E+11,Block Group 2; Census Tract 6069.07; Howard County; Maryland,212,155,367,367,0,17.04%,12.94%,5.31%,5.50%,39149.61446,0.9406273,2023,2,606907,Howard County,Maryland,24027606907,20723
2.40E+11,Block Group 3; Census Tract 6069.07; Howard County; Maryland,201,148,349,349,0,16.20%,12.31%,5.05%,5.23%,37229.46988,0.894492991,2023,3,606907,Howard County,Maryland,24027606907,20723
2.40E+11,Block Group 1; Census Tract 6011.03; Howard County; Maryland,158,118,276,276,0,21.02%,9.70%,9.39%,2.74%,95811.26829,1.223309226,2022,1,601103,Howard County,Maryland,24027601103,21075
2.40E+11,Block Group 2; Census Tract 6011.03; Howard County; Maryland,53,39,92,92,0,7.01%,3.23%,3.13%,0.91%,31937.08943,0.407769742,2022,2,601103,Howard County,Maryland,24027601103,21075
2.40E+11,Block Group 3; Census Tract 6011.03; Howard County; Maryland,71,53,124,124,0,9.44%,4.36%,4.22%,1.23%,43045.64228,0.549602696,2022,3,601103,Howard County,Maryland,24027601103,21075
2.40E+11,Block Group 1; Census Tract 6011.04; Howard County; Maryland,110,81,191,191,0,7.26%,8.64%,17.37%,4.33%,161724.3941,1.777698687,2022,1,601104,Howard County,Maryland,24027601104,21043
2.40E+11,Block Group 2; Census Tract 6011.04; Howard County; Maryland,26,19,45,45,0,1.71%,2.04%,4.09%,1.02%,38102.60593,0.418829533,2022,2,601104,Howard County,Maryland,24027601104,21043
2.40E+11,Block Group 1; Census Tract 6011.05; Howard County; Maryland,160,119,279,279,0,25.53%,10.75%,20.94%,6.50%,135749.099,1.900338653,2022,1,601105,Howard County,Maryland,24027601105,21043
2.40E+11,Block Group 2; Census Tract 6011.05; Howard County; Maryland,20,14,34,34,0,3.11%,1.31%,2.55%,0.79%,16542.90096,0.231582488,2022,2,601105,Howard County,Maryland,24027601105,21043
2.40E+11,Block Group 1; Census Tract 6011.07; Howard County; Maryland,160,118,278,278,0,25.17%,19.93%,11.78%,26.59%,66291.28652,1.487339736,2022,1,601107,Howard County,Maryland,24027601107,21075
2.40E+11,Block Group 2; Census Tract 6011.07; Howard County; Maryland,45,33,78,78,0,7.06%,5.59%,3.30%,7.46%,18599.71348,0.417311149,2022,2,601107,Howard County,Maryland,24027601107,21075
2.40E+11,Block Group 1; Census Tract 6011.08; Howard County; Maryland,49,36,85,85,0,54.26%,5.23%,8.67%,9.33%,77119.93333,1.192739185,2022,1,601108,Howard County,Maryland,24027601108,21075
2.40E+11,Block Group 2; Census Tract 6011.08; Howard County; Maryland,37,28,65,65,0,41.49%,4.00%,6.63%,7.13%,58974.06667,0.912094671,2022,2,601108,Howard County,Maryland,24027601108,21075
2.40E+11,Block Group 1; Census Tract 6012.03; Howard County; Maryland,480,356,836,836,0,31.67%,9.73%,14.89%,18.89%,96937.2963,1.489705752,2022,1,601203,Howard County,Maryland,24027601203,21075
2.40E+11,Block Group 2; Census Tract 6012.03; Howard County; Maryland,140,104,244,244,0,9.24%,2.84%,4.35%,5.51%,28292.7037,0.434794502,2022,2,601203,Howard County,Maryland,24027601203,21075
2.40E+11,Block Group 1; Census Tract 6012.04; Howard County; Maryland,127,94,221,221,0,52.12%,7.75%,11.09%,7.09%,70839.88208,1.081599156,2022,1,601204,Howard County,Maryland,24027601204,21076
2.40E+11,Block Group 2; Census Tract 6012.04; Howard County; Maryland,96,71,167,167,0,39.39%,5.85%,8.38%,5.36%,53530.58962,0.817317009,2022,2,601204,Howard County,Maryland,24027601204,21076
2.40E+11,Block Group 3; Census Tract 6012.04; Howard County; Maryland,21,15,36,36,0,8.49%,1.26%,1.81%,1.15%,11539.5283,0.176188098,2022,3,601204,Howard County,Maryland,24027601204,21076
2.40E+11,Block Group 1; Census Tract 6012.05; Howard County; Maryland,91,68,159,159,0,25.65%,11.07%,3.63%,5.45%,43302.93539,0.959427707,2022,1,601205,Howard County,Maryland,24027601205,
2.40E+11,Block Group 2; Census Tract 6012.05; Howard County; Maryland,34,25,59,59,0,9.52%,4.11%,1.35%,2.02%,16068.38483,0.356014055,2022,2,601205,Howard County,Maryland,24027601205,
2.40E+11,Block Group 3; Census Tract 6012.05; Howard County; Maryland,44,32,76,76,0,12.26%,5.29%,1.73%,2.60%,20698.25843,0.458594376,2022,3,601205,Howard County,Maryland,24027601205,
2.40E+11,Block Group 4; Census Tract 6012.05; Howard County; Maryland,36,26,62,62,0,10.00%,4.32%,1.42%,2.12%,16885.42135,0.374116464,2022,4,601205,Howard County,Maryland,24027601205,
2.40E+11,Block Group 1; Census Tract 6012.06; Howard County; Maryland,64,48,112,112,0,62.92%,10.44%,5.33%,8.63%,100150.0225,1.330228099,2022,1,601206,Howard County,Maryland,24027601206,
2.40E+11,Block Group 2; Census Tract 6012.06; Howard County; Maryland,38,28,66,66,0,37.08%,6.15%,3.14%,5.08%,59016.97753,0.783884415,2022,2,601206,Howard County,Maryland,24027601206,
2.40E+11,Block Group 1; Census Tract 6021; Howard County; Maryland,18,14,32,32,0,0.97%,0.57%,1.24%,0.22%,9936.351097,0.110384076,2022,1,602100,Howard County,Maryland,24027602100,21042
2.40E+11,Block Group 2; Census Tract 6021; Howard County; Maryland,119,89,208,208,0,6.32%,3.71%,8.03%,1.44%,64586.28213,0.717496495,2022,2,602100,Howard County,Maryland,24027602100,21042
2.40E+11,Block Group 3; Census Tract 6021; Howard County; Maryland,19,14,33,33,0,1.00%,0.59%,1.27%,0.23%,10246.86207,0.113833579,2022,3,602100,Howard County,Maryland,24027602100,21042
2.40E+11,Block Group 4; Census Tract 6021; Howard County; Maryland,210,155,365,365,0,11.09%,6.50%,14.09%,2.52%,113336.5047,1.259068369,2022,4,602100,Howard County,Maryland,24027602100,21042
2.40E+11,Block Group 1; Census Tract 6022.01; Howard County; Maryland,22,16,38,38,0,7.24%,3.80%,6.23%,1.92%,59653.46875,0.645843528,2022,1,602201,Howard County,Maryland,24027602201,21042
2.40E+11,Block Group 2; Census Tract 6022.01; Howard County; Maryland,52,38,90,90,0,17.16%,9.00%,14.75%,4.54%,141284.5313,1.529629408,2022,2,602201,Howard County,Maryland,24027602201,21042
2.40E+11,Block Group 1; Census Tract 6022.02; Howard County; Maryland,24,17,41,41,0,3.95%,1.33%,3.19%,1.66%,26272.32975,0.311747749,2022,1,602202,Howard County,Maryland,24027602202,21042
2.40E+11,Block Group 2; Census Tract 6022.02; Howard County; Maryland,21,15,36,36,0,3.47%,1.17%,2.80%,1.46%,23068.3871,0.273729731,2022,2,602202,Howard County,Maryland,24027602202,21042
2.40E+11,Block Group 3; Census Tract 6022.02; Howard County; Maryland,45,33,78,78,0,7.52%,2.53%,6.06%,3.17%,49981.50538,0.593081084,2022,3,602202,Howard County,Maryland,24027602202,21042
2.40E+11,Block Group 4; Census Tract 6022.02; Howard County; Maryland,71,53,124,124,0,11.95%,4.02%,9.64%,5.04%,79457.77778,0.942846851,2022,4,602202,Howard County,Maryland,24027602202,21042
2.40E+11,Block Group 1; Census Tract 6023.02; Howard County; Maryland,13,10,23,23,0,6.07%,1.25%,1.15%,0.49%,12305.55903,0.17460709,2022,1,602302,Howard County,Maryland,24027602302,21045
2.40E+11,Block Group 2; Census Tract 6023.02; Howard County; Maryland,71,53,124,124,0,32.74%,6.77%,6.21%,2.67%,66343.01389,0.941359964,2022,2,602302,Howard County,Maryland,24027602302,21045
2.40E+11,Block Group 3; Census Tract 6023.02; Howard County; Maryland,40,29,69,69,0,18.22%,3.76%,3.46%,1.48%,36916.67708,0.52382127,2022,3,602302,Howard County,Maryland,24027602302,21045
2.40E+11,Block Group 4; Census Tract 6023.02; Howard County; Maryland,41,31,72,72,0,19.01%,3.93%,3.61%,1.55%,38521.75,0.546596108,2022,4,602302,Howard County,Maryland,24027602302,21045
2.40E+11,Block Group 1; Census Tract 6023.03; Howard County; Maryland,33,25,58,58,0,0.90%,2.71%,5.95%,1.40%,56186.60664,0.601079918,2022,1,602303,Howard County,Maryland,24027602303,21042
2.40E+11,Block Group 2; Census Tract 6023.03; Howard County; Maryland,47,34,81,81,0,1.26%,3.78%,8.31%,1.95%,78467.50237,0.839439196,2022,2,602303,Howard County,Maryland,24027602303,21042
2.40E+11,Block Group 3; Census Tract 6023.03; Howard County; Maryland,41,31,72,72,0,1.12%,3.36%,7.39%,1.73%,69748.891,0.746168174,2022,3,602303,Howard County,Maryland,24027602303,21042
2.40E+11,Block Group 1; Census Tract 6023.04; Howard County; Maryland,61,46,107,107,0,21.24%,6.40%,11.50%,3.54%,102911.2694,1.207055123,2022,1,602304,Howard County,Maryland,24027602304,21042
2.40E+11,Block Group 2; Census Tract 6023.04; Howard County; Maryland,25,18,43,43,0,8.54%,2.57%,4.62%,1.42%,41356.86528,0.485078227,2022,2,602304,Howard County,Maryland,24027602304,21042
2.40E+11,Block Group 3; Census Tract 6023.04; Howard County; Maryland,25,18,43,43,0,8.54%,2.57%,4.62%,1.42%,41356.86528,0.485078227,2022,3,602304,Howard County,Maryland,24027602304,21042
2.40E+11,Block Group 1; Census Tract 6023.05; Howard County; Maryland,18,14,32,32,0,5.68%,3.03%,4.93%,1.46%,47419.35484,0.563791889,2022,1,602305,Howard County,Maryland,24027602305,21042
2.40E+11,Block Group 2; Census Tract 6023.05; Howard County; Maryland,53,39,92,92,0,16.32%,8.72%,14.18%,4.19%,136330.6452,1.620901682,2022,2,602305,Howard County,Maryland,24027602305,21042
2.40E+11,Block Group 1; Census Tract 6023.06; Howard County; Maryland,115,85,200,200,0,28.03%,9.24%,8.81%,8.68%,72024.07407,1.28368397,2022,1,602306,Howard County,Maryland,24027602306,21042
2.40E+11,Block Group 2; Census Tract 6023.06; Howard County; Maryland,36,27,63,63,0,8.83%,2.91%,2.78%,2.73%,22687.58333,0.40436045,2022,2,602306,Howard County,Maryland,24027602306,21042
2.40E+11,Block Group 3; Census Tract 6023.06; Howard County; Maryland,35,26,61,61,0,8.55%,2.82%,2.69%,2.65%,21967.34259,0.391523611,2022,3,602306,Howard County,Maryland,24027602306,21042
2.40E+11,Block Group 1; Census Tract 6026; Howard County; Maryland,48,35,83,83,0,16.53%,2.73%,3.50%,4.20%,12968.83267,0.327187969,2022,1,602600,Howard County,Maryland,24027602600,21043
2.40E+11,Block Group 2; Census Tract 6026; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,2,602600,Howard County,Maryland,24027602600,21043
2.40E+11,Block Group 3; Census Tract 6026; Howard County; Maryland,51,38,89,89,0,17.73%,2.93%,3.75%,4.51%,13906.33865,0.350840112,2022,3,602600,Howard County,Maryland,24027602600,21043
2.40E+11,Block Group 4; Census Tract 6026; Howard County; Maryland,189,141,330,330,0,65.74%,10.87%,13.91%,16.71%,51562.82869,1.30086783,2022,4,602600,Howard County,Maryland,24027602600,21043
2.40E+11,Block Group 1; Census Tract 6027; Howard County; Maryland,56,42,98,98,0,17.54%,6.61%,10.18%,1.77%,92458.14851,1.068859355,2022,1,602700,Howard County,Maryland,24027602700,21043
2.40E+11,Block Group 2; Census Tract 6027; Howard County; Maryland,60,44,104,104,0,18.61%,7.01%,10.80%,1.88%,98118.85149,1.134299724,2022,2,602700,Howard County,Maryland,24027602700,21043
2.40E+11,Block Group 1; Census Tract 6028; Howard County; Maryland,54,40,94,94,0,30.25%,3.62%,8.12%,7.48%,52048.82813,0.727412373,2022,1,602800,Howard County,Maryland,24027602800,21043
2.40E+11,Block Group 2; Census Tract 6028; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,2,602800,Howard County,Maryland,24027602800,21043
2.40E+11,Block Group 3; Census Tract 6028; Howard County; Maryland,93,69,162,162,0,52.13%,6.24%,13.99%,12.90%,89701.17188,1.253625579,2022,3,602800,Howard County,Maryland,24027602800,21043
2.40E+11,Block Group 1; Census Tract 6029; Howard County; Maryland,56,42,98,98,0,22.89%,9.40%,7.27%,6.56%,44772.59434,0.97419178,2022,1,602900,Howard County,Maryland,24027602900,21043
2.40E+11,Block Group 2; Census Tract 6029; Howard County; Maryland,65,49,114,114,0,26.63%,10.94%,8.46%,7.63%,52082.40566,1.133243499,2022,2,602900,Howard County,Maryland,24027602900,21043
2.40E+11,Block Group 3; Census Tract 6029; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,3,602900,Howard County,Maryland,24027602900,21043
2.40E+11,Block Group 1; Census Tract 6030.01; Howard County; Maryland,5,4,9,9,0,1.19%,1.00%,0.66%,0.48%,6005.109375,0.100989066,2022,1,603001,Howard County,Maryland,24027603001,21163
2.40E+11,Block Group 2; Census Tract 6030.01; Howard County; Maryland,47,34,81,81,0,10.73%,9.02%,5.90%,4.31%,54045.98438,0.90890159,2022,2,603001,Howard County,Maryland,24027603001,21163
2.40E+11,Block Group 3; Census Tract 6030.01; Howard County; Maryland,59,43,102,102,0,13.52%,11.36%,7.43%,5.43%,68057.90625,1.144542743,2022,3,603001,Howard County,Maryland,24027603001,21163
2.40E+11,Block Group 1; Census Tract 6030.03; Howard County; Maryland,110,82,192,192,0,8.81%,17.18%,21.48%,1.61%,111178.8079,1.408360123,2022,1,603003,Howard County,Maryland,24027603003,21738
2.40E+11,Block Group 2; Census Tract 6030.03; Howard County; Maryland,63,47,110,110,0,5.05%,9.84%,12.31%,0.92%,63696.19205,0.806872987,2022,2,603003,Howard County,Maryland,24027603003,21738
2.40E+11,Block Group 1; Census Tract 6030.04; Howard County; Maryland,67,50,117,117,0,3.75%,7.13%,12.20%,3.53%,70216.08247,0.859717292,2022,1,603004,Howard County,Maryland,24027603004,21042
2.40E+11,Block Group 2; Census Tract 6030.04; Howard County; Maryland,73,55,128,128,0,4.10%,7.80%,13.35%,3.87%,76817.5945,0.940545413,2022,2,603004,Howard County,Maryland,24027603004,21042
2.40E+11,Block Group 3; Census Tract 6030.04; Howard County; Maryland,26,20,46,46,0,1.48%,2.80%,4.80%,1.39%,27606.32302,0.338008508,2022,3,603004,Howard County,Maryland,24027603004,21042
2.40E+11,Block Group 1; Census Tract 6040.01; Howard County; Maryland,57,43,100,100,0,0.00%,6.34%,6.81%,2.56%,53619.40299,0.647244644,2022,1,604001,Howard County,Maryland,24027604001,21723
2.40E+11,Block Group 2; Census Tract 6040.01; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,2,604001,Howard County,Maryland,24027604001,21723
2.40E+11,Block Group 3; Census Tract 6040.01; Howard County; Maryland,135,100,235,235,0,0.00%,14.91%,16.00%,6.03%,126005.597,1.521024912,2022,3,604001,Howard County,Maryland,24027604001,21723
2.40E+11,Block Group 1; Census Tract 6040.03; Howard County; Maryland,106,78,184,184,0,25.61%,17.99%,17.26%,5.11%,138219.9024,1.361826996,2022,1,604003,Howard County,Maryland,24027604003,
2.40E+11,Block Group 2; Census Tract 6040.03; Howard County; Maryland,8,6,14,14,0,1.95%,1.37%,1.31%,0.39%,10516.73171,0.103617271,2022,2,604003,Howard County,Maryland,24027604003,
2.40E+11,Block Group 3; Census Tract 6040.03; Howard County; Maryland,51,38,89,89,0,12.39%,8.70%,8.35%,2.47%,66856.36585,0.658709797,2022,3,604003,Howard County,Maryland,24027604003,
2.40E+11,Block Group 1; Census Tract 6040.04; Howard County; Maryland,21,15,36,36,0,1.74%,3.40%,3.26%,1.50%,39130.5913,0.33747841,2022,1,604004,Howard County,Maryland,24027604004,
2.40E+11,Block Group 2; Census Tract 6040.04; Howard County; Maryland,111,83,194,194,0,9.40%,18.33%,17.59%,8.08%,210870.4087,1.818633655,2022,2,604004,Howard County,Maryland,24027604004,
2.40E+11,Block Group 1; Census Tract 6051.03; Howard County; Maryland,49,37,86,86,0,8.04%,7.86%,9.63%,1.05%,103444.9551,1.07295446,2022,1,605103,Howard County,Maryland,24027605103,21036
2.40E+11,Block Group 2; Census Tract 6051.03; Howard County; Maryland,53,39,92,92,0,8.60%,8.41%,10.31%,1.13%,110662.0449,1.147811748,2022,2,605103,Howard County,Maryland,24027605103,21036
2.40E+11,Block Group 1; Census Tract 6051.04; Howard County; Maryland,60,44,104,104,0,12.14%,4.89%,9.94%,1.71%,79234.10687,0.870157982,2022,1,605104,Howard County,Maryland,24027605104,21029
2.40E+11,Block Group 2; Census Tract 6051.04; Howard County; Maryland,91,67,158,158,0,18.45%,7.43%,15.11%,2.59%,120374.8931,1.32197078,2022,2,605104,Howard County,Maryland,24027605104,21029
2.40E+11,Block Group 1; Census Tract 6051.05; Howard County; Maryland,158,117,275,275,0,11.55%,4.71%,13.81%,0.47%,118908.5953,1.211201851,2022,1,605105,Howard County,Maryland,24027605105,
2.40E+11,Block Group 2; Census Tract 6051.05; Howard County; Maryland,10,7,17,17,0,0.71%,0.29%,0.85%,0.03%,7350.713163,0.074874296,2022,2,605105,Howard County,Maryland,24027605105,
2.40E+11,Block Group 3; Census Tract 6051.05; Howard County; Maryland,125,92,217,217,0,9.11%,3.72%,10.90%,0.37%,93829.69155,0.955748369,2022,3,605105,Howard County,Maryland,24027605105,
2.40E+11,Block Group 1; Census Tract 6051.06; Howard County; Maryland,28,20,48,48,0,2.54%,2.30%,2.61%,0.81%,41230.70769,0.402527819,2022,1,605106,Howard County,Maryland,24027605106,
2.40E+11,Block Group 2; Census Tract 6051.06; Howard County; Maryland,122,90,212,212,0,11.20%,10.17%,11.55%,3.58%,182102.2923,1.777831202,2022,2,605106,Howard County,Maryland,24027605106,
2.40E+11,Block Group 1; Census Tract 6054.01; Howard County; Maryland,24,17,41,41,0,6.20%,2.37%,2.11%,1.85%,14318.18729,0.28708574,2022,1,605401,Howard County,Maryland,24027605401,21044
2.40E+11,Block Group 2; Census Tract 6054.01; Howard County; Maryland,26,20,46,46,0,6.96%,2.66%,2.37%,2.08%,16064.30769,0.322096196,2022,2,605401,Howard County,Maryland,24027605401,21044
2.40E+11,Block Group 3; Census Tract 6054.01; Howard County; Maryland,33,25,58,58,0,8.77%,3.35%,2.98%,2.62%,20254.99666,0.406121291,2022,3,605401,Howard County,Maryland,24027605401,21044
2.40E+11,Block Group 4; Census Tract 6054.01; Howard County; Maryland,88,66,154,154,0,23.29%,8.90%,7.92%,6.95%,53780.50836,1.078322049,2022,4,605401,Howard County,Maryland,24027605401,21044
2.40E+11,Block Group 1; Census Tract 6054.03; Howard County; Maryland,57,43,100,100,0,71.43%,13.91%,12.93%,19.39%,78254.28571,1.355075142,2022,1,605403,Howard County,Maryland,24027605403,
2.40E+11,Block Group 2; Census Tract 6054.03; Howard County; Maryland,23,17,40,40,0,28.57%,5.56%,5.17%,7.76%,31301.71429,0.542030057,2022,2,605403,Howard County,Maryland,24027605403,
2.40E+11,Block Group 1; Census Tract 6054.04; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,1,605404,Howard County,Maryland,24027605404,
2.40E+11,Block Group 2; Census Tract 6054.04; Howard County; Maryland,10,7,17,17,0,54.84%,8.30%,7.96%,5.81%,60175.6129,1.137014494,2022,2,605404,Howard County,Maryland,24027605404,
2.40E+11,Block Group 3; Census Tract 6054.04; Howard County; Maryland,8,6,14,14,0,45.16%,6.84%,6.55%,4.79%,49556.3871,0.936364878,2022,3,605404,Howard County,Maryland,24027605404,
2.40E+11,Block Group 1; Census Tract 6055.02; Howard County; Maryland,59,44,103,103,0,28.38%,12.76%,15.78%,6.76%,66218.4898,1.1134862,2022,1,605502,Howard County,Maryland,24027605502,21044
2.40E+11,Block Group 2; Census Tract 6055.02; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,2,605502,Howard County,Maryland,24027605502,21044
2.40E+11,Block Group 3; Census Tract 6055.02; Howard County; Maryland,53,40,93,93,0,25.62%,11.52%,14.25%,6.11%,59789.5102,1.005380744,2022,3,605502,Howard County,Maryland,24027605502,21044
2.40E+11,Block Group 1; Census Tract 6055.03; Howard County; Maryland,95,71,166,166,0,46.11%,7.54%,8.71%,10.30%,46431.12222,0.894150904,2022,1,605503,Howard County,Maryland,24027605503,21044
2.40E+11,Block Group 2; Census Tract 6055.03; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,2,605503,Howard County,Maryland,24027605503,21044
2.40E+11,Block Group 3; Census Tract 6055.03; Howard County; Maryland,66,49,115,115,0,31.94%,5.22%,6.04%,7.13%,32166.13889,0.619441891,2022,3,605503,Howard County,Maryland,24027605503,21044
2.40E+11,Block Group 4; Census Tract 6055.03; Howard County; Maryland,45,34,79,79,0,21.94%,3.59%,4.15%,4.90%,22096.73889,0.425529647,2022,4,605503,Howard County,Maryland,24027605503,21044
2.40E+11,Block Group 1; Census Tract 6055.04; Howard County; Maryland,29,21,50,50,0,0.00%,16.15%,17.79%,0.79%,250001,2.236262683,2022,1,605504,Howard County,Maryland,24027605504,21044
2.40E+11,Block Group 1; Census Tract 6055.05; Howard County; Maryland,33,25,58,58,0,9.12%,2.41%,5.61%,1.11%,56201.77519,0.497705758,2022,1,605505,Howard County,Maryland,24027605505,21029
