geo_id,county_name,children_under_2,children_2_to_5,children_total_under_5,pct_non_english_home,pct_all_parents_work,pct_parents_nontraditional_hours,pct_remote_work,pct_eligible_subsidy,median_household_income,poverty_level_ratio,pct_hispanic,pct_white_non_hispanic,pct_black,pct_asian,pct_other_race,data_year
2.40276E+11,Block Group 1; Census Tract 6011.03; Howard County; Maryland,124,152,276,0,0.56097561,0.096995452,0.093908493,0.027422522,95811.26829,0,0.023247467,0.315880887,0.050480214,0.142236542,0.029130499,2022
2.40276E+11,Block Group 2; Census Tract 6067.04; Howard County; Maryland,89,109,198,0,0.692307692,0.179035309,0.191498096,0.123354428,67994.30769,0,0.020052212,0.269084485,0.226549489,0.153429806,0.0231917,2022
2.40276E+11,Block Group 3; Census Tract 6067.04; Howard County; Maryland,5,7,12,0,0.041958042,0.010850625,0.011605945,0.007476026,4120.867133,0,0.001215286,0.016308151,0.013730272,0.009298776,0.001405558,2022
2.40276E+11,Block Group 1; Census Tract 6067.06; Howard County; Maryland,58,70,128,0,0.573991031,0.072689954,0.086440447,0.092791111,93590.95964,0,0.018357423,0.32645813,0.109442983,0.096581094,0.0231514,2022
2.40276E+11,Block Group 2; Census Tract 6067.06; Howard County; Maryland,28,35,63,0,0.282511211,0.035777087,0.042544908,0.045670625,46064.30045,0,0.009035294,0.160678611,0.053866468,0.047536007,0.01139483,2022
2.40276E+11,Block Group 3; Census Tract 6067.06; Howard County; Maryland,14,18,32,0,0.143497758,0.018172489,0.021610112,0.023197778,23397.73991,0,0.004589356,0.081614532,0.027360746,0.024145274,0.00578785,2022
2.40276E+11,Block Group 1; Census Tract 6067.08; Howard County; Maryland,98,119,217,0,0.397435897,0.057067719,0.05512141,0.098512908,41569.80769,0,0.046674185,0.154742403,0.13695592,0.036063628,0.022999763,2022
2.40276E+11,Block Group 2; Census Tract 6067.08; Howard County; Maryland,36,44,80,0,0.146520147,0.02103879,0.020321257,0.036318123,15325.27473,0,0.017207073,0.05704789,0.050490662,0.013295347,0.008479175,2022
2.40276E+11,Block Group 3; Census Tract 6067.08; Howard County; Maryland,112,137,249,0,0.456043956,0.065483235,0.063249913,0.113040157,47699.91758,0,0.053557014,0.177561559,0.157152184,0.041381766,0.026391433,2022
2.40276E+11,Block Group 1; Census Tract 6068.03; Howard County; Maryland,50,62,112,0,0.226262626,0.052236932,0.026281076,0.016553074,26632.46869,0,0.005741382,0.122097562,0.073482227,0.015770158,0.009171298,2022
2.40276E+11,Block Group 2; Census Tract 6068.03; Howard County; Maryland,9,11,20,0,0.04040404,0.009328024,0.004693049,0.002955906,4755.79798,0,0.001025247,0.021803136,0.013121826,0.0028161,0.001637732,2022
2.40276E+11,Block Group 3; Census Tract 6068.03; Howard County; Maryland,65,80,145,0,0.292929293,0.067628171,0.034024607,0.021430319,34479.53535,0,0.007433039,0.158072736,0.09513324,0.020416723,0.011873555,2022
2.40276E+11,Block Group 4; Census Tract 6068.03; Howard County; Maryland,82,100,182,0,0.367676768,0.084885014,0.042706748,0.026898745,43277.76162,0,0.009329745,0.198408538,0.119408619,0.025626507,0.014903359,2022
2.40276E+11,Block Group 5; Census Tract 6068.03; Howard County; Maryland,16,20,36,0,0.072727273,0.016790442,0.008447489,0.005320631,8560.436364,0,0.001845444,0.039245645,0.023619287,0.005068979,0.002947917,2022
2.40276E+11,Block Group 1; Census Tract 6068.04; Howard County; Maryland,6,8,14,0,0.043235294,0.012651195,0.014141414,0.005852843,11640.79,0,0.003394649,0.038464883,0.020719064,0.00512709,0.002294314,2022
2.40276E+11,Block Group 2; Census Tract 6068.04; Howard County; Maryland,84,102,186,0,0.574411765,0.168080169,0.187878788,0.077759197,154656.21,0,0.045100334,0.511033445,0.275267559,0.068117057,0.030481605,2022
2.40276E+11,Block Group 1; Census Tract 6068.05; Howard County; Maryland,75,91,166,0,0.594982079,0.068473832,0.160897196,0.03319896,113822.4516,0,0.050566388,0.329390396,0.067933816,0.129015177,0.018076302,2022
2.40276E+11,Block Group 2; Census Tract 6068.05; Howard County; Maryland,30,37,67,0,0.240143369,0.027637028,0.064940435,0.01339958,45940.3871,0,0.020409325,0.132946726,0.02741907,0.052072391,0.007295857,2022
2.40276E+11,Block Group 3; Census Tract 6068.05; Howard County; Maryland,21,25,46,0,0.164874552,0.018974676,0.04458597,0.009199712,31541.16129,0,0.014012373,0.091276857,0.018825033,0.035751194,0.005009096,2022
2.40276E+11,Block Group 1; Census Tract 6068.07; Howard County; Maryland,108,131,239,0,0.766233766,0.097593583,0.339805825,0.025061627,221442,0,0.064502876,0.45727198,0.101889893,0.311010682,0.065324569,2022
2.40276E+11,Block Group 1; Census Tract 6068.08; Howard County; Maryland,17,20,37,0,0.122923588,0.025443493,0.026286902,0.002319652,21639.71429,0,0.004243705,0.049378024,0.038570962,0.020804943,0.009925954,2022
2.40276E+11,Block Group 2; Census Tract 6068.08; Howard County; Maryland,70,85,155,0,0.514950166,0.106587604,0.110120807,0.009717462,90652.85714,0,0.017777683,0.206853885,0.161581057,0.087155843,0.041581699,2022
2.40276E+11,Block Group 3; Census Tract 6068.08; Howard County; Maryland,49,60,109,0,0.362126246,0.074955154,0.077439793,0.00683357,63749.42857,0,0.012501725,0.14546499,0.113627969,0.061290238,0.029241324,2022
2.40276E+11,Block Group 1; Census Tract 6069.01; Howard County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2.40276E+11,Block Group 2; Census Tract 6069.01; Howard County; Maryland,15,19,34,0,0.093150685,0.027364304,0.014470735,0.015852685,9909.556164,0,0.015260614,0.033187391,0.031765437,0.010093334,0.002843908,2022
2.40276E+11,Block Group 3; Census Tract 6069.01; Howard County; Maryland,39,47,86,0,0.235616438,0.069215592,0.036602447,0.040097967,25065.34795,0,0.038600376,0.083944578,0.080347871,0.025530199,0.007193415,2022
2.40276E+11,Block Group 4; Census Tract 6069.01; Howard County; Maryland,110,135,245,0,0.671232877,0.197183954,0.104274412,0.11423258,71407.09589,0,0.109966188,0.239144438,0.228898004,0.07273138,0.020492867,2022
2.40276E+11,Block Group 1; Census Tract 6069.04; Howard County; Maryland,74,90,164,0,0.630769231,0.103032929,0.055802649,0.079216821,64653.84615,0,0.043491588,0.198959894,0.243439927,0.117342563,0.027535259,2022
2.40276E+11,Block Group 2; Census Tract 6069.04; Howard County; Maryland,35,42,77,0,0.296153846,0.048375217,0.026200024,0.037193263,30355.76923,0,0.020419831,0.093414097,0.114298014,0.055093765,0.01292814,2022
2.40276E+11,Block Group 3; Census Tract 6069.04; Howard County; Maryland,9,10,19,0,0.073076923,0.011936742,0.006464941,0.009177559,7490.384615,0,0.00503866,0.023050232,0.028203406,0.013594565,0.00319006,2022
2.40276E+11,Block Group 1; Census Tract 6069.05; Howard County; Maryland,7,9,16,0,0.020394333,0.003807187,0.006121611,0.00463801,3643.488722,0,0.001252187,0.013717312,0.011133494,0.002557337,0.001414858,2022
2.40276E+11,Block Group 2; Census Tract 6069.05; Howard County; Maryland,117,143,260,0,0.331407919,0.061866796,0.099476174,0.075367664,59206.69173,0,0.02034804,0.222906322,0.180919279,0.041556722,0.022991441,2022
2.40276E+11,Block Group 3; Census Tract 6069.05; Howard County; Maryland,115,141,256,0,0.326309336,0.060914999,0.097945771,0.074208162,58295.81955,0,0.020034993,0.219476994,0.178135906,0.040917388,0.022637726,2022
2.40276E+11,Block Group 1; Census Tract 6069.06; Howard County; Maryland,56,69,125,0,0.374251497,0.111455515,0.060569803,0.052581752,42669.53593,0,0.060138224,0.12527344,0.097673772,0.065541948,0.025624113,2022
2.40276E+11,Block Group 2; Census Tract 6069.06; Howard County; Maryland,38,46,84,0,0.251497006,0.074898106,0.040702908,0.035334938,28673.92814,0,0.040412886,0.084183752,0.065636775,0.044044189,0.017219404,2022
2.40276E+11,Block Group 3; Census Tract 6069.06; Howard County; Maryland,56,69,125,0,0.374251497,0.111455515,0.060569803,0.052581752,42669.53593,0,0.060138224,0.12527344,0.097673772,0.065541948,0.025624113,2022
2.40276E+11,Block Group 1; Census Tract 6069.07; Howard County; Maryland,56,68,124,0,0.117642766,0.056117264,0.017824601,0.023641039,16860.06349,0,0.037523277,0.038451051,0.099581006,0.01130509,0.009964973,2022
2.40276E+11,Block Group 2; Census Tract 6069.07; Howard County; Maryland,74,91,165,0,0.156540777,0.074672165,0.023718219,0.031457835,22434.7619,0,0.049930168,0.051164705,0.132506983,0.015043063,0.013259843,2022
2.40276E+11,Block Group 3; Census Tract 6069.07; Howard County; Maryland,153,188,341,0,0.323517606,0.154322475,0.049017652,0.065012858,46365.1746,0,0.103189013,0.10574039,0.273847765,0.031088998,0.027403676,2022
